photophosphorylation,TraesCS7B02G313800
photophosphorylation,TraesCS7D02G407100
photophosphorylation,TraesCS7A02G291000
photophosphorylation,TraesCS7B02G183100
photophosphorylation,TraesCS7D02G290500
photophosphorylation,TraesCS7A02G406800
photophosphorylation,TraesCS7B02G306800
photophosphorylation,TraesCS6A02G219100
photophosphorylation,TraesCS6B02G248600
photophosphorylation,TraesCS6D02G202200
photophosphorylation,TraesCS5A02G523000
photophosphorylation,TraesCS5D02G424900
photophosphorylation,TraesCS5D02G221600
photophosphorylation,TraesCS6A02G192500
photophosphorylation,TraesCS5D02G456300
photophosphorylation,TraesCS5D02G559800
photophosphorylation,TraesCS5D02G009700
photophosphorylation,TraesCS5D02G220400
photophosphorylation,TraesCS5D02G544600
photophosphorylation,TraesCS6B02G236400
photophosphorylation,TraesCS6D02G326000
photophosphorylation,TraesCS7D02G138100
photophosphorylation,TraesCS5D02G220500
photophosphorylation,TraesCS6D02G325900
photophosphorylation,TraesCS7A02G448000
photophosphorylation,TraesCS7D02G136600
photophosphorylation,TraesCS5A02G402600
photophosphorylation,TraesCS5B02G407400
photophosphorylation,TraesCS5D02G412600
photophosphorylation,TraesCS5A02G272300
photophosphorylation,TraesCS5A02G404800
photophosphorylation,TraesCS5B02G409700
photophosphorylation,TraesCS5D02G414900
photophosphorylation,TraesCS5A02G135700
photophosphorylation,TraesCS5A02G403300
photophosphorylation,TraesCS5B02G408100
photophosphorylation,TraesCS5D02G413300
photophosphorylation,TraesCS7A02G000400
photophosphorylation,TraesCS7D02G000300
photophosphorylation,TraesCS7A02G227100
photophosphorylation,TraesCS7B02G192500
photophosphorylation,TraesCS7D02G227300
photophosphorylation,TraesCS6A02G159800
photophosphorylation,TraesCS6B02G191500
photophosphorylation,TraesCS6D02G152700
photophosphorylation,TraesCS5A02G229300
photophosphorylation,TraesCS5B02G227900
photophosphorylation,TraesCS5D02G238300
photophosphorylation,TraesCS5D02G010900
photophosphorylation,TraesCS6B02G208100
photophosphorylation,TraesCS6B02G234800
photophosphorylation,TraesCS5B02G234900
photophosphorylation,TraesCS5A02G457500
photophosphorylation,TraesCS5B02G466700
photophosphorylation,TraesCS5D02G468400
photophosphorylation,TraesCS5A02G482800
photophosphorylation,TraesCS5B02G496000
photophosphorylation,TraesCS5D02G496400
photophosphorylation,TraesCS5A02G414400
photophosphorylation,TraesCS5B02G417400
photophosphorylation,TraesCS5D02G422800
photophosphorylation,TraesCS5A02G256900
photophosphorylation,TraesCS5B02G256400
photophosphorylation,TraesCS5D02G265500
photophosphorylation,TraesCS5D02G010100
photophosphorylation,TraesCS6A02G176100
photophosphorylation,TraesCS6D02G325400
photophosphorylation,TraesCS5D02G009600
photophosphorylation,TraesCS5D02G151000
photophosphorylation,TraesCS6D02G326100
photophosphorylation,TraesCS5A02G087200
photophosphorylation,TraesCS5B02G093100
photophosphorylation,TraesCS5D02G099000
photophosphorylation,TraesCS5D02G010000
photophosphorylation,TraesCS5D02G425000
photophosphorylation,TraesCS6D02G325300
photophosphorylation,TraesCS5B02G516000
photophosphorylation,TraesCS5B02G517300
photophosphorylation,TraesCS5D02G516100
photophosphorylation,TraesCS7A02G325400
photophosphorylation,TraesCS7A02G325500
photophosphorylation,TraesCS7B02G226100
photophosphorylation,TraesCS7B02G226200
photophosphorylation,TraesCS7D02G322000
photophosphorylation,TraesCS7D02G322100
photophosphorylation,TraesCS6A02G009200
EC_1 oxidoreductases,TraesCS6A02G009200
photophosphorylation,TraesCS6B02G015000
EC_1 oxidoreductases,TraesCS6B02G015000
photophosphorylation,TraesCS6D02G012200
EC_1 oxidoreductases,TraesCS6D02G012200
photophosphorylation,TraesCS7A02G020500
EC_1 oxidoreductases,TraesCS7A02G020500
photophosphorylation,TraesCS7D02G016800
EC_1 oxidoreductases,TraesCS7D02G016800
photophosphorylation,TraesCS5A02G269800
chloroplast,TraesCS5A02G269800
photophosphorylation,TraesCS5B02G270200
chloroplast,TraesCS5B02G270200
photophosphorylation,TraesCS5D02G277900
chloroplast,TraesCS5D02G277900
photophosphorylation,TraesCS7A02G282100
photophosphorylation,TraesCS7B02G179200
photophosphorylation,TraesCS7D02G280600
photophosphorylation,TraesCS5B02G560400
photophosphorylation,TraesCS5D02G569800
photophosphorylation,TraesCS5D02G009000
photophosphorylation,TraesCS6A02G114300
photophosphorylation,TraesCS6D02G158700
photophosphorylation,TraesCS7B02G091200
photophosphorylation,TraesCS5A02G399200
photophosphorylation,TraesCS5A02G399300
photophosphorylation,TraesCS5D02G010500
photophosphorylation,TraesCS5B02G234800
photophosphorylation,TraesCS5B02G247100
photophosphorylation,TraesCS7A02G290600
photophosphorylation,TraesCS7D02G255700
photophosphorylation,TraesCS5A02G010700
photophosphorylation,TraesCS5B02G247000
photophosphorylation,TraesCS5B02G250700
photophosphorylation,TraesCS7B02G080500
photophosphorylation,TraesCS5B02G250600
photophosphorylation,TraesCS7B02G395600
photophosphorylation,TraesCS5D02G459000
photophosphorylation,TraesCS5A02G230400
photophosphorylation,TraesCS5B02G228900
photophosphorylation,TraesCS5D02G237400
photophosphorylation,TraesCS7A02G108600
photophosphorylation,TraesCS7B02G006600
photophosphorylation,TraesCS7D02G103500
photophosphorylation,TraesCS6A02G308100
photophosphorylation,TraesCS6B02G336800
photophosphorylation,TraesCS6D02G287300
photophosphorylation,TraesCS6A02G206600
photophosphorylation,TraesCS6B02G227900
photophosphorylation,TraesCS6D02G187800
photophosphorylation,TraesCS5A02G461500
photophosphorylation,TraesCS5B02G471700
photophosphorylation,TraesCS5D02G474200
photophosphorylation,TraesCS6A02G302500
protein folding,TraesCS6A02G302500
photophosphorylation,TraesCS6B02G331700
protein folding,TraesCS6B02G331700
photophosphorylation,TraesCS6D02G282000
